FPGA,DAC,Condition,Channel,mean,std,Pedestal,mean_corr,std_corr
210,200,NoHV,71,395.6,16.009372255026122,78.0,317.6,16.009372255026122
210,200,NoHV,72,404.2,19.485892332659542,84.0,320.2,19.485892332659542
210,200,NoHV,73,402.2,19.917329138215294,85.0,317.2,19.917329138215294
210,200,NoHV,74,394.4,15.19210321186635,65.0,329.4,15.19210321186635
210,200,NoHV,77,416.4,14.518953130305231,91.0,325.4,14.518953130305231
210,200,NoHV,78,402.0,17.363755354185336,57.0,345.0,17.363755354185336
210,200,NoHV,79,391.8,12.911235417263528,83.0,308.8,12.911235417263528
210,200,NoHV,80,414.8,15.089731607951153,87.0,327.8,15.089731607951153
210,200,NoHV,81,435.4,11.781341180018503,106.0,329.4,11.781341180018503
210,200,NoHV,82,403.6,6.8044103344815925,82.0,321.6,6.8044103344815925
210,200,NoHV,83,402.8,13.989281611290837,72.0,330.8,13.989281611290837
210,200,NoHV,84,404.4,19.04730952129461,78.0,326.4,19.04730952129461
210,200,NoHV,86,389.2,10.733126291998987,85.0,304.2,10.733126291998987
210,200,NoHV,87,393.0,10.862780491200215,85.0,308.0,10.862780491200215
210,200,NoHV,88,393.2,6.942621983083911,78.0,315.2,6.942621983083911
210,200,NoHV,89,392.6,10.310189135025597,81.0,311.6,10.310189135025597
210,200,NoHV,90,129.6,63.10942877256932,41.0,88.6,63.10942877256932
210,200,NoHV,91,380.8,7.563068160475612,87.0,293.8,7.563068160475612
210,200,NoHV,92,407.0,20.579115627256677,86.0,321.0,20.579115627256677
210,200,NoHV,93,384.8,8.75785361832453,89.0,295.8,8.75785361832453
210,200,NoHV,96,378.0,9.84885780179611,86.0,292.0,9.84885780179611
210,200,NoHV,97,405.2,13.953494186045303,95.0,310.2,13.953494186045303
210,200,NoHV,98,386.0,4.415880433163919,83.0,303.0,4.415880433163919
210,200,NoHV,99,385.4,10.237187113655787,81.0,304.4,10.237187113655787
210,200,NoHV,100,388.6,10.430723848324234,79.0,309.6,10.430723848324234
210,200,NoHV,101,382.8,5.310367218940701,79.0,303.8,5.310367218940701
210,200,NoHV,102,390.4,7.924645102463576,85.0,305.4,7.924645102463576
210,200,NoHV,103,397.4,14.328293687665681,82.0,315.4,14.328293687665681
210,200,NoHV,105,391.6,11.414902540100814,87.0,304.6,11.414902540100814
210,200,NoHV,106,401.2,12.833549781724466,84.0,317.2,12.833549781724466
210,200,NoHV,107,365.0,6.633249580710799,84.0,281.0,6.633249580710799
210,200,NoHV,108,398.4,7.092249290598865,89.0,309.4,7.092249290598865
210,200,NoHV,109,382.4,3.7148351242013486,83.0,299.4,3.7148351242013486
210,200,NoHV,110,388.8,9.121403400793104,82.0,306.8,9.121403400793104
210,200,NoHV,111,384.6,5.504543577809155,82.0,302.6,5.504543577809155
210,200,NoHV,112,372.4,8.876936408468856,67.0,305.4,8.876936408468856
210,200,NoHV,115,381.2,4.266145801540307,65.0,316.2,4.266145801540307
210,200,NoHV,116,396.4,2.8809720581775875,64.0,332.4,2.8809720581775875
210,200,NoHV,117,369.6,10.597169433391164,64.0,305.6,10.597169433391164
210,200,NoHV,118,356.0,5.744562646538026,49.0,307.0,5.744562646538026
210,200,NoHV,119,388.0,2.5495097567963905,81.0,307.0,2.5495097567963905
210,200,NoHV,120,411.2,6.833739825307952,81.0,330.2,6.833739825307952
210,200,NoHV,121,406.4,3.4351128074635295,82.0,324.4,3.4351128074635295
210,200,NoHV,122,411.4,3.5777087639996688,79.0,332.4,3.5777087639996688
210,200,NoHV,124,369.0,5.5677643628300215,69.0,300.0,5.5677643628300215
210,200,NoHV,125,395.2,7.596051605933179,85.0,310.2,7.596051605933179
210,200,NoHV,126,409.2,3.962322551231792,98.0,311.2,3.962322551231792
210,200,NoHV,127,394.4,2.7018512172212628,87.0,307.4,2.7018512172212628
210,200,NoHV,128,408.0,5.6124860801609175,85.0,323.0,5.6124860801609175
210,200,NoHV,129,405.2,5.263078946776306,81.0,324.2,5.263078946776306
210,200,NoHV,130,404.4,4.615192303685736,81.0,323.4,4.615192303685736
210,200,NoHV,131,415.4,6.655824516917499,91.0,324.4,6.655824516917499
210,200,NoHV,134,397.6,4.979959839195494,86.0,311.6,4.979959839195494
210,200,NoHV,135,406.2,3.2710854467592267,85.0,321.2,3.2710854467592267
210,200,NoHV,136,398.0,5.291502622129186,77.0,321.0,5.291502622129186
210,200,NoHV,137,397.2,4.81663783151692,83.0,314.2,4.81663783151692
210,200,NoHV,138,412.2,4.8166378315169185,89.0,323.2,4.8166378315169185
210,200,NoHV,139,399.2,9.01110426085505,81.0,318.2,9.01110426085505
210,200,NoHV,140,398.8,10.05982107196743,76.0,322.8,10.05982107196743
210,200,NoHV,141,405.2,8.258329128825034,86.0,319.2,8.258329128825034
210,200,NoHV,143,398.2,5.974947698515861,82.0,316.2,5.974947698515861
210,200,NoHV,144,398.0,4.898979485566356,81.0,317.0,4.898979485566356
210,200,NoHV,145,407.2,7.224956747275375,87.0,320.2,7.224956747275375
210,200,NoHV,146,418.6,2.880972058177589,87.0,331.6,2.880972058177589
210,200,NoHV,147,401.4,3.9115214431215897,84.0,317.4,3.9115214431215897
210,200,NoHV,148,390.2,10.663020210053055,74.0,316.2,10.663020210053055
210,200,NoHV,149,393.2,5.8480766068853836,77.0,316.2,5.8480766068853836
210,200,NoHV,150,403.6,6.985699678629195,85.0,318.6,6.985699678629195
210,300,HV,1,653.6,17.184295155751943,107.0,546.6,17.184295155751943
210,300,HV,2,633.8,12.497999839974378,86.0,547.8,12.497999839974378
210,300,HV,3,631.0,11.55422000829135,87.0,544.0,11.55422000829135
210,300,HV,4,648.6,5.770615218501403,89.0,559.6,5.770615218501403
210,300,HV,5,612.4,12.157302332343312,86.0,526.4,12.157302332343312
210,300,HV,6,629.2,7.259476565152632,104.0,525.2,7.259476565152632
210,300,HV,7,614.8,8.438009243891594,86.0,528.8,8.438009243891594
210,300,HV,8,641.4,10.26157882589224,97.0,544.4,10.26157882589224
210,300,HV,10,600.0,12.509996003196804,82.0,518.0,12.509996003196804
210,300,HV,11,620.2,4.324349662087927,77.0,543.2,4.324349662087927
210,300,HV,12,617.4,8.473488065725958,89.0,528.4,8.473488065725958
210,300,HV,13,611.2,4.764451699828637,85.0,526.2,4.764451699828637
210,300,HV,14,645.2,5.06951674225462,105.0,540.2,5.06951674225462
210,300,HV,15,622.6,11.781341180018504,86.0,536.6,11.781341180018504
210,300,HV,16,627.6,11.610340218959998,81.0,546.6,11.610340218959998
210,300,HV,17,664.0,14.317821063276353,100.0,564.0,14.317821063276353
210,300,HV,20,669.2,30.044966300530284,89.0,580.2,30.044966300530284
210,300,HV,21,616.6,8.820430828479981,81.0,535.6,8.820430828479981
210,300,HV,22,616.2,7.661592523751193,90.0,526.2,7.661592523751193
210,300,HV,23,624.4,2.5099800796022373,87.0,537.4,2.5099800796022373
210,300,HV,24,632.8,7.259476565152625,82.0,550.8,7.259476565152625
210,300,HV,25,622.4,8.324662155306962,88.0,534.4,8.324662155306962
210,300,HV,26,619.6,10.382677881933926,77.0,542.6,10.382677881933926
210,300,HV,27,592.0,5.244044240850761,83.0,509.0,5.244044240850761
210,300,HV,29,613.4,10.212737145349438,82.0,531.4,10.212737145349438
210,300,HV,30,589.2,11.734564329364781,75.0,514.2,11.734564329364781
210,300,HV,31,599.6,8.961026726887942,81.0,518.6,8.961026726887942
210,300,HV,32,635.2,8.105553651663778,81.0,554.2,8.105553651663778
210,300,HV,33,570.6,6.426507605223838,55.0,515.6,6.426507605223838
210,300,HV,34,595.4,6.268971207463003,83.0,512.4,6.268971207463003
210,300,HV,35,630.8,6.1400325732035,84.0,546.8,6.1400325732035
210,300,HV,36,579.4,8.264381404557756,83.0,496.4,8.264381404557756
210,300,HV,39,594.2,1.9235384061671463,80.0,514.2,1.9235384061671463
210,300,HV,40,585.8,0.8366600265340772,63.0,522.8,0.8366600265340772
210,300,HV,41,618.0,3.082207001484488,77.0,541.0,3.082207001484488
210,300,HV,42,597.4,4.159326868617084,82.0,515.4,4.159326868617084
210,300,HV,43,592.6,2.5099800796022316,79.0,513.6,2.5099800796022316
210,300,HV,44,606.4,4.393176527297759,82.0,524.4,4.393176527297759
210,300,HV,45,615.4,2.9664793948382706,83.0,532.4,2.9664793948382706
210,300,HV,46,569.0,2.5495097567963856,62.0,507.0,2.5495097567963856
210,300,HV,48,589.8,2.4899799195977343,80.0,509.79999999999995,2.4899799195977343
210,300,HV,49,630.0,2.0,101.0,529.0,2.0
210,300,HV,50,593.4,4.615192303685733,83.0,510.4,4.615192303685733
210,300,HV,51,590.4,1.6733200530681545,80.0,510.4,1.6733200530681545
210,300,HV,52,590.2,3.8987177379235884,83.0,507.20000000000005,3.8987177379235884
210,300,HV,53,582.0,7.90569415042094,68.0,514.0,7.90569415042094
210,300,HV,54,616.2,2.683281572999751,82.0,534.2,2.683281572999751
210,300,HV,55,601.6,3.646916505762109,88.0,513.6,3.646916505762109
210,300,HV,58,605.6,2.7018512172212614,86.0,519.6,2.7018512172212614
210,300,HV,59,583.0,5.787918451395122,80.0,503.0,5.787918451395122
210,300,HV,60,610.2,2.683281572999748,80.0,530.2,2.683281572999748
210,300,HV,61,597.2,1.643167672515482,82.0,515.2,1.643167672515482
210,300,HV,62,609.2,4.2071367935925394,81.0,528.2,4.2071367935925394
210,300,HV,63,610.2,4.494441010848838,80.0,530.2,4.494441010848838
210,300,HV,64,604.2,4.919349550499537,85.0,519.2,4.919349550499537
210,300,HV,65,604.8,3.114482300479481,85.0,519.8,3.114482300479481
210,300,HV,67,643.0,5.196152422706631,125.0,518.0,5.196152422706631
210,300,HV,68,621.6,4.878524367060185,83.0,538.6,4.878524367060185
210,300,HV,69,582.0,6.670832032063158,81.0,501.0,6.670832032063158
210,300,HV,70,613.6,7.797435475847175,87.0,526.6,7.797435475847175
210,300,HV,71,591.2,4.604345773288538,85.0,506.20000000000005,4.604345773288538
210,300,HV,72,592.8,6.870225614927064,83.0,509.79999999999995,6.870225614927064
210,300,HV,73,600.2,5.8480766068853836,80.0,520.2,5.8480766068853836
210,300,HV,74,602.8,4.207136793592516,79.0,523.8,4.207136793592516
210,300,HV,77,611.4,9.07193474403338,87.0,524.4,9.07193474403338
210,300,HV,78,594.0,6.123724356957945,69.0,525.0,6.123724356957945
210,300,HV,79,580.8,7.529940238806688,82.0,498.79999999999995,7.529940238806688
210,300,HV,80,609.0,2.5495097567963856,82.0,527.0,2.5495097567963856
210,300,HV,81,644.8,7.014271166700079,120.0,524.8,7.014271166700079
210,300,HV,82,615.6,1.673320053068146,85.0,530.6,1.673320053068146
210,300,HV,83,600.0,3.9999999999999964,81.0,519.0,3.9999999999999964
210,300,HV,84,599.0,4.949747468305833,88.0,511.0,4.949747468305833
210,300,HV,86,585.8,3.5637059362410826,86.0,499.79999999999995,3.5637059362410826
210,300,HV,87,585.2,5.167204273105524,85.0,500.20000000000005,5.167204273105524
210,300,HV,88,598.2,3.271085446759208,92.0,506.20000000000005,3.271085446759208
210,300,HV,89,591.2,2.7748873851023053,82.0,509.20000000000005,2.7748873851023053
210,300,HV,90,107.8,117.06921029886551,50.0,57.8,117.06921029886551
210,300,HV,91,576.6,5.079370039680126,87.0,489.6,5.079370039680126
210,300,HV,92,599.0,7.842193570679061,85.0,514.0,7.842193570679061
210,300,HV,93,581.0,9.354143466934854,85.0,496.0,9.354143466934854
210,300,HV,96,574.0,26.61766330841233,85.0,489.0,26.61766330841233
210,300,HV,97,603.4,4.393176527297757,101.0,502.4,4.393176527297757
210,300,HV,98,583.8,5.403702434442529,90.0,493.79999999999995,5.403702434442529
210,300,HV,99,577.8,3.420526275297423,82.0,495.79999999999995,3.420526275297423
210,300,HV,100,588.2,5.674504383644453,81.0,507.20000000000005,5.674504383644453
210,300,HV,101,579.2,5.630275304103686,83.0,496.20000000000005,5.630275304103686
210,300,HV,102,596.4,6.949820141557624,89.0,507.4,6.949820141557624
210,300,HV,103,590.0,2.121320343559644,88.0,502.0,2.121320343559644
210,300,HV,105,586.2,3.2710854467592236,90.0,496.20000000000005,3.2710854467592236
210,300,HV,106,597.6,8.44393273303382,84.0,513.6,8.44393273303382
210,300,HV,107,576.4,2.7018512172212508,88.0,488.4,2.7018512172212508
210,300,HV,108,605.8,4.711687595755905,91.0,514.8,4.711687595755905
210,300,HV,109,581.2,4.324349662087921,84.0,497.20000000000005,4.324349662087921
210,300,HV,110,609.8,4.086563348340517,83.0,526.8,4.086563348340517
210,300,HV,111,585.0,3.0000000000000036,83.0,502.0,3.0000000000000036
210,300,HV,112,582.2,8.258329128825022,70.0,512.2,8.258329128825022
210,300,HV,115,615.2,1.7888543819998166,56.0,559.2,1.7888543819998166
210,300,HV,116,625.0,3.0822070014844907,64.0,561.0,3.0822070014844907
210,300,HV,117,590.8,7.085195833567349,61.0,529.8,7.085195833567349
210,300,HV,118,570.8,7.791020472312987,53.0,517.8,7.791020472312987
210,300,HV,119,617.6,3.3615472627943164,81.0,536.6,3.3615472627943164
210,300,HV,120,638.6,4.449719092257409,82.0,556.6,4.449719092257409
210,300,HV,121,619.8,2.280350850198272,86.0,533.8,2.280350850198272
210,300,HV,122,634.0,3.674234614174771,84.0,550.0,3.674234614174771
210,300,HV,124,590.8,5.2630789467763055,64.0,526.8,5.2630789467763055
210,300,HV,125,606.6,3.2093613071762443,80.0,526.6,3.2093613071762443
210,300,HV,126,617.6,4.277849927241479,90.0,527.6,4.277849927241479
210,300,HV,127,598.2,3.492849839314611,83.0,515.2,3.492849839314611
210,300,HV,128,626.2,3.5637059362410928,82.0,544.2,3.5637059362410928
210,300,HV,129,611.4,2.3021728866442577,82.0,529.4,2.3021728866442577
210,300,HV,130,610.0,2.8284271247461903,81.0,529.0,2.8284271247461903
210,300,HV,131,625.6,3.781534080237808,82.0,543.6,3.781534080237808
210,300,HV,134,605.0,3.3911649915626363,79.0,526.0,3.3911649915626363
210,300,HV,135,621.2,1.7888543819998426,81.0,540.2,1.7888543819998426
210,300,HV,136,603.8,4.658325879540854,85.0,518.8,4.658325879540854
210,300,HV,137,613.4,3.847076812334273,85.0,528.4,3.847076812334273
210,300,HV,138,619.8,3.5637059362410977,85.0,534.8,3.5637059362410977
210,300,HV,139,619.6,4.335896677735774,82.0,537.6,4.335896677735774
210,300,HV,140,613.2,6.534523701081805,81.0,532.2,6.534523701081805
210,300,HV,141,628.4,4.979959839195493,80.0,548.4,4.979959839195493
210,300,HV,143,621.0,3.6055512754639767,82.0,539.0,3.6055512754639767
210,300,HV,144,618.0,5.385164807134504,83.0,535.0,5.385164807134504
210,300,HV,145,629.0,5.244044240850758,88.0,541.0,5.244044240850758
210,300,HV,146,639.6,5.31977443130816,92.0,547.6,5.31977443130816
210,300,HV,147,620.0,4.847679857416329,81.0,539.0,4.847679857416329
210,300,HV,148,618.4,4.505552130427526,79.0,539.4,4.505552130427526
210,300,HV,149,608.4,2.96647939483826,75.0,533.4,2.96647939483826
210,300,HV,150,612.0,3.674234614174778,84.0,528.0,3.674234614174778
210,300,NoHV,1,662.6,25.205158202241066,86.0,576.6,25.205158202241066
210,300,NoHV,2,624.0,18.330302779823352,89.0,535.0,18.330302779823352
210,300,NoHV,3,640.8,22.12916627439905,91.0,549.8,22.12916627439905
210,300,NoHV,4,678.4,18.52835664596297,77.0,601.4,18.52835664596297
210,300,NoHV,5,628.8,37.25184559186295,62.0,566.8,37.25184559186295
210,300,NoHV,6,639.8,17.137677789012145,79.0,560.8,17.137677789012145
210,300,NoHV,7,615.8,19.227584351654766,84.0,531.8,19.227584351654766
210,300,NoHV,8,639.8,19.331321734428826,75.0,564.8,19.331321734428826
210,300,NoHV,10,608.8,27.270863572685048,46.0,562.8,27.270863572685048
210,300,NoHV,11,616.6,23.017384734152575,73.0,543.6,23.017384734152575
210,300,NoHV,12,595.6,4.8270073544588685,88.0,507.6,4.8270073544588685
210,300,NoHV,13,604.8,19.69009903479411,84.0,520.8,19.69009903479411
210,300,NoHV,14,650.8,17.598295371995565,92.0,558.8,17.598295371995565
210,300,NoHV,15,625.6,21.524404753674382,78.0,547.6,21.524404753674382
210,300,NoHV,16,618.4,13.315404612703276,81.0,537.4,13.315404612703276
210,300,NoHV,17,655.6,23.511699215496957,87.0,568.6,23.511699215496957
210,300,NoHV,20,661.8,13.77316230936092,87.0,574.8,13.77316230936092
210,300,NoHV,21,596.2,26.48018126826175,71.0,525.2,26.48018126826175
210,300,NoHV,22,615.8,23.134389985474005,69.0,546.8,23.134389985474005
210,300,NoHV,23,614.0,14.19506956657839,74.0,540.0,14.19506956657839
210,300,NoHV,24,626.0,13.076696830622021,81.0,545.0,13.076696830622021
210,300,NoHV,25,634.4,24.9959996799488,79.0,555.4,24.9959996799488
210,300,NoHV,26,606.8,10.8258948821795,76.0,530.8,10.8258948821795
210,300,NoHV,27,611.0,28.275431031197375,53.0,558.0,28.275431031197375
210,300,NoHV,29,619.0,21.130546609115427,66.0,553.0,21.130546609115427
210,300,NoHV,30,583.4,14.099645385611652,43.0,540.4,14.099645385611652
210,300,NoHV,31,592.2,13.122499761859402,81.0,511.20000000000005,13.122499761859402
210,300,NoHV,32,619.2,12.153188881935476,81.0,538.2,12.153188881935476
210,300,NoHV,33,571.0,27.649593125396983,24.0,547.0,27.649593125396983
210,300,NoHV,34,598.8,19.715476154534027,59.0,539.8,19.715476154534027
210,300,NoHV,35,619.8,21.753160689885956,90.0,529.8,21.753160689885956
210,300,NoHV,36,574.8,60.78404395892066,71.0,503.79999999999995,60.78404395892066
210,300,NoHV,39,583.0,3.5355339059327378,80.0,503.0,3.5355339059327378
210,300,NoHV,40,579.6,3.50713558335003,51.0,528.6,3.50713558335003
210,300,NoHV,41,605.4,6.5038450166036545,82.0,523.4,6.5038450166036545
210,300,NoHV,42,587.2,6.379655163094636,85.0,502.20000000000005,6.379655163094636
210,300,NoHV,43,582.6,3.781534080237804,85.0,497.6,3.781534080237804
210,300,NoHV,44,598.8,2.7748873851023363,86.0,512.8,2.7748873851023363
210,300,NoHV,45,605.6,5.813776741499464,79.0,526.6,5.813776741499464
210,300,NoHV,46,561.2,1.3038404810405362,47.0,514.2,1.3038404810405362
210,300,NoHV,48,585.4,7.829431652425362,66.0,519.4,7.829431652425362
210,300,NoHV,49,621.2,5.069516742254643,85.0,536.2,5.069516742254643
210,300,NoHV,50,580.8,4.438468204234425,77.0,503.79999999999995,4.438468204234425
210,300,NoHV,51,580.0,3.6742346141747584,87.0,493.0,3.6742346141747584
210,300,NoHV,52,590.6,3.130495168499705,81.0,509.6,3.130495168499705
210,300,NoHV,53,566.6,2.302172886644267,59.0,507.6,2.302172886644267
210,300,NoHV,54,611.8,5.76194411635517,80.0,531.8,5.76194411635517
210,300,NoHV,55,592.0,7.648529270389178,80.0,512.0,7.648529270389178
210,300,NoHV,58,596.6,4.277849927241492,81.0,515.6,4.277849927241492
210,300,NoHV,59,570.4,4.098780306383842,83.0,487.4,4.098780306383842
210,300,NoHV,60,609.6,7.635443667528429,80.0,529.6,7.635443667528429
210,300,NoHV,61,587.8,6.648308055437871,88.0,499.79999999999995,6.648308055437871
210,300,NoHV,62,604.0,9.407443861113402,83.0,521.0,9.407443861113402
210,300,NoHV,63,597.6,10.285912696499034,81.0,516.6,10.285912696499034
210,300,NoHV,64,589.8,3.9623225512317832,79.0,510.79999999999995,3.9623225512317832
210,300,NoHV,65,589.8,9.471008394041267,87.0,502.79999999999995,9.471008394041267
210,300,NoHV,67,636.0,5.099019513592782,109.0,527.0,5.099019513592782
210,300,NoHV,68,608.4,7.127411872482179,82.0,526.4,7.127411872482179
210,300,NoHV,69,577.4,13.831124321616073,86.0,491.4,13.831124321616073
210,300,NoHV,70,610.0,14.439529078193644,86.0,524.0,14.439529078193644
210,300,NoHV,71,584.6,7.368853370776224,78.0,506.6,7.368853370776224
210,300,NoHV,72,581.0,7.516648189186448,84.0,497.0,7.516648189186448
210,300,NoHV,73,593.8,16.34625339336204,85.0,508.79999999999995,16.34625339336204
210,300,NoHV,74,600.4,14.51895313030523,65.0,535.4,14.51895313030523
210,300,NoHV,77,614.8,17.949930361981895,91.0,523.8,17.949930361981895
210,300,NoHV,78,577.6,9.343446901438462,57.0,520.6,9.343446901438462
210,300,NoHV,79,575.6,8.905054744357273,83.0,492.6,8.905054744357273
210,300,NoHV,80,618.6,8.619744775803973,87.0,531.6,8.619744775803973
210,300,NoHV,81,643.2,19.35716921453134,106.0,537.2,19.35716921453134
210,300,NoHV,82,603.8,4.86826457785522,82.0,521.8,4.86826457785522
210,300,NoHV,83,590.2,10.756393447619903,72.0,518.2,10.756393447619903
210,300,NoHV,84,586.6,11.696153213770746,78.0,508.6,11.696153213770746
210,300,NoHV,86,582.8,8.167006795638168,85.0,497.79999999999995,8.167006795638168
210,300,NoHV,87,575.4,9.555103348473,85.0,490.4,9.555103348473
210,300,NoHV,88,581.2,5.1672042731055114,78.0,503.20000000000005,5.1672042731055114
210,300,NoHV,89,577.2,8.228000972289678,81.0,496.20000000000005,8.228000972289678
210,300,NoHV,90,115.4,86.55807299148937,41.0,74.4,86.55807299148937
210,300,NoHV,91,571.4,12.401612798341993,87.0,484.4,12.401612798341993
210,300,NoHV,92,587.8,8.16700679563815,86.0,501.79999999999995,8.16700679563815
210,300,NoHV,93,563.6,16.04057355583023,89.0,474.6,16.04057355583023
210,300,NoHV,96,587.2,5.310367218940692,86.0,501.20000000000005,5.310367218940692
210,300,NoHV,97,592.4,13.06904740216363,95.0,497.4,13.06904740216363
210,300,NoHV,98,575.8,8.043631020876074,83.0,492.79999999999995,8.043631020876074
210,300,NoHV,99,566.6,7.469939758793245,81.0,485.6,7.469939758793245
210,300,NoHV,100,578.4,10.502380682492893,79.0,499.4,10.502380682492893
210,300,NoHV,101,580.2,12.79453008124956,79.0,501.20000000000005,12.79453008124956
210,300,NoHV,102,580.6,6.024948132556821,85.0,495.6,6.024948132556821
210,300,NoHV,103,590.8,9.88433103452124,82.0,508.79999999999995,9.88433103452124
210,300,NoHV,105,582.4,8.988882021697696,87.0,495.4,8.988882021697696
210,300,NoHV,106,587.4,5.458937625582468,84.0,503.4,5.458937625582468
210,300,NoHV,107,557.6,12.541929676090518,84.0,473.6,12.541929676090518
210,300,NoHV,108,591.6,9.396807968666813,89.0,502.6,9.396807968666813
210,300,NoHV,109,573.0,8.514693182963208,83.0,490.0,8.514693182963208
210,300,NoHV,110,586.4,17.271363582531635,82.0,504.4,17.271363582531635
210,300,NoHV,111,569.8,6.260990336999404,82.0,487.79999999999995,6.260990336999404
210,300,NoHV,112,571.0,11.76860229593982,67.0,504.0,11.76860229593982
210,300,NoHV,115,595.8,5.403702434442521,65.0,530.8,5.403702434442521
210,300,NoHV,116,607.6,5.594640292279745,64.0,543.6,5.594640292279745
210,300,NoHV,117,574.4,8.532291603080616,64.0,510.4,8.532291603080616
210,300,NoHV,118,546.0,8.746427842267956,49.0,497.0,8.746427842267956
210,300,NoHV,119,604.6,6.655824516917506,81.0,523.6,6.655824516917506
210,300,NoHV,120,621.0,7.449832212875681,81.0,540.0,7.449832212875681
210,300,NoHV,121,603.4,2.79284800875378,82.0,521.4,2.79284800875378
210,300,NoHV,122,625.0,4.062019202317972,79.0,546.0,4.062019202317972
210,300,NoHV,124,577.4,4.03732584763727,69.0,508.4,4.03732584763727
210,300,NoHV,125,583.4,5.2725705305856305,85.0,498.4,5.2725705305856305
210,300,NoHV,126,607.8,3.4928498393145824,98.0,509.79999999999995,3.4928498393145824
210,300,NoHV,127,583.4,5.458937625582463,87.0,496.4,5.458937625582463
210,300,NoHV,128,618.6,9.071934744033387,85.0,533.6,9.071934744033387
210,300,NoHV,129,601.0,5.049752469181044,81.0,520.0,5.049752469181044
210,300,NoHV,130,596.4,3.049590136395367,81.0,515.4,3.049590136395367
210,300,NoHV,131,610.4,2.607680962081059,91.0,519.4,2.607680962081059
210,300,NoHV,134,593.4,4.159326868617072,86.0,507.4,4.159326868617072
210,300,NoHV,135,608.0,7.516648189186454,85.0,523.0,7.516648189186454
210,300,NoHV,136,591.6,3.435112807463529,77.0,514.6,3.435112807463529
210,300,NoHV,137,599.8,2.5884358211089684,83.0,516.8,2.5884358211089684
210,300,NoHV,138,606.4,7.569676347110217,89.0,517.4,7.569676347110217
210,300,NoHV,139,600.0,4.5276925690687175,81.0,519.0,4.5276925690687175
210,300,NoHV,140,602.4,5.029910535983726,76.0,526.4,5.029910535983726
210,300,NoHV,141,610.2,10.66302021005305,86.0,524.2,10.66302021005305
210,300,NoHV,143,613.0,8.774964387392108,82.0,531.0,8.774964387392108
210,300,NoHV,144,602.4,5.319774431308156,81.0,521.4,5.319774431308156
210,300,NoHV,145,608.8,7.661592523751188,87.0,521.8,7.661592523751188
210,300,NoHV,146,625.4,5.683308895353127,87.0,538.4,5.683308895353127
210,300,NoHV,147,598.4,11.013627921806695,84.0,514.4,11.013627921806695
210,300,NoHV,148,602.8,8.526429498916894,74.0,528.8,8.526429498916894
210,300,NoHV,149,593.2,6.300793600809339,77.0,516.2,6.300793600809339
210,300,NoHV,150,601.4,4.037325847637275,85.0,516.4,4.037325847637275
210,400,HV,1,900.0,15.5884572681199,107.0,793.0,15.5884572681199
210,400,HV,2,880.4,15.436968614336164,86.0,794.4,15.436968614336164
210,400,HV,3,881.0,16.703293088490074,87.0,794.0,16.703293088490074
210,400,HV,4,906.4,8.502940667792515,89.0,817.4,8.502940667792515
210,400,HV,5,848.8,15.205262246998569,86.0,762.8,15.205262246998569
210,400,HV,6,873.6,11.282730166054675,104.0,769.6,11.282730166054675
210,400,HV,7,868.2,16.769019053003674,86.0,782.2,16.769019053003674
210,400,HV,8,881.8,12.457929201917954,97.0,784.8,12.457929201917954
210,400,HV,10,830.8,7.293833011524199,82.0,748.8,7.293833011524199
210,400,HV,11,869.2,22.796929617823523,77.0,792.2,22.796929617823523
210,400,HV,12,868.4,3.3615472627943155,89.0,779.4,3.3615472627943155
210,400,HV,13,864.6,10.33440854621106,85.0,779.6,10.33440854621106
210,400,HV,14,908.8,13.98928161129084,105.0,803.8,13.98928161129084
210,400,HV,15,861.8,5.718391382198327,86.0,775.8,5.718391382198327
210,400,HV,16,876.2,11.189280584559501,81.0,795.2,11.189280584559501
210,400,HV,17,907.0,4.847679857416322,100.0,807.0,4.847679857416322
210,400,HV,20,905.2,13.553597308463896,89.0,816.2,13.553597308463896
210,400,HV,21,858.6,10.549881515922346,81.0,777.6,10.549881515922346
210,400,HV,22,862.2,12.517987058628874,90.0,772.2,12.517987058628874
210,400,HV,23,870.2,9.038805230781325,87.0,783.2,9.038805230781325
210,400,HV,24,873.0,6.082762530298211,82.0,791.0,6.082762530298211
210,400,HV,25,872.2,7.91833315793165,88.0,784.2,7.91833315793165
210,400,HV,26,855.8,7.085195833567327,77.0,778.8,7.085195833567327
210,400,HV,27,833.2,5.540758070878027,83.0,750.2,5.540758070878027
210,400,HV,29,850.6,6.841052550594837,82.0,768.6,6.841052550594837
210,400,HV,30,822.2,3.7682887362833473,75.0,747.2,3.7682887362833473
210,400,HV,31,839.6,6.228964600958978,81.0,758.6,6.228964600958978
210,400,HV,32,881.6,4.615192303685726,81.0,800.6,4.615192303685726
210,400,HV,33,790.2,3.6331804249169912,55.0,735.2,3.6331804249169912
210,400,HV,34,833.8,9.338094023943004,83.0,750.8,9.338094023943004
210,400,HV,35,880.2,11.924764148611082,84.0,796.2,11.924764148611082
210,400,HV,36,843.8,13.70036495864253,83.0,760.8,13.70036495864253
210,400,HV,39,832.6,1.140175425099143,80.0,752.6,1.140175425099143
210,400,HV,40,829.8,3.033150177620611,63.0,766.8,3.033150177620611
210,400,HV,41,863.8,4.919349550499548,77.0,786.8,4.919349550499548
210,400,HV,42,839.4,3.2093613071762377,82.0,757.4,3.2093613071762377
